2020/1/9 16:32:33 40us
CH1			CH2			CH3			CH4
0.057068	0.020447	0.034790	0.067749
0.056458	0.019836	0.033264	0.066833
0.057068	0.020142	0.034180	0.067139
0.057068	0.019836	0.033569	0.066833
0.057678	0.019836	0.034485	0.067139
0.057678	0.019836	0.034485	0.067139
0.057373	0.019531	0.033264	0.067139
0.057983	0.019531	0.034180	0.067444
0.058594	0.019836	0.035095	0.067139
0.057373	0.019531	0.033875	0.067139
0.056763	0.018921	0.032043	0.066833
0.057678	0.019226	0.033875	0.067139
0.057373	0.018921	0.033569	0.066833
0.057983	0.019531	0.033875	0.066833
0.058594	0.019226	0.035095	0.067444
0.060120	0.019836	0.036316	0.067444
0.060120	0.019531	0.035706	0.067444
0.060120	0.019531	0.036011	0.067444
0.059509	0.019836	0.034790	0.066833
0.059814	0.019531	0.035400	0.067444
0.059204	0.019531	0.034485	0.066833
0.058899	0.019226	0.033569	0.066833
0.058289	0.019226	0.032654	0.066223
0.057678	0.018921	0.032043	0.066528
0.057678	0.018616	0.032043	0.066528
0.056763	0.018005	0.030823	0.065918
0.056458	0.018311	0.030518	0.065613
0.058289	0.018616	0.032654	0.066528
0.058899	0.018921	0.033264	0.066833
0.059204	0.018616	0.032959	0.066528
0.060425	0.018921	0.035095	0.067139
0.061340	0.019226	0.036011	0.066833
0.061035	0.018921	0.035095	0.066528
0.058899	0.018921	0.035400	0.066223
0.027466	0.018921	0.034790	0.066223
0.115662	0.018311	0.033875	0.065918
0.299072	0.018921	0.033875	0.067139
0.498047	0.018005	0.031738	0.067139
0.577698	0.018311	0.033875	0.067444
0.703430	0.018921	0.025330	0.067749
0.847778	0.018616	0.031128	0.066528
0.906677	0.018616	0.049133	0.068054
0.886841	0.018005	0.032959	0.066223
0.794373	0.019531	-0.012207	0.067749
0.547180	0.018921	-0.050964	0.059814
0.274963	0.018616	-0.029602	0.056763
-0.000305	0.018921	0.007324	0.046387
-0.258179	0.020142	0.039673	0.026550
-0.501404	0.026245	0.086670	0.018311
-0.772400	0.017700	0.149841	0.016479
-1.083374	0.006104	0.214233	0.043030
-1.409302	0.002747	0.263367	0.074463
-1.748047	0.001831	0.323486	0.055847
-2.125549	0.005188	0.356750	0.049133
-2.515259	0.011902	0.351868	0.062561
-2.900391	0.012512	0.312195	0.063477
-3.293152	0.006714	0.247192	0.046387
-3.707886	0.020447	0.160217	0.011597
-4.113770	0.049133	0.030212	-0.038757
-4.484863	0.080566	-0.131531	-0.090942
-4.837952	0.107727	-0.296021	-0.121460
-5.140076	0.114441	-0.444946	-0.125732
-5.415955	0.116882	-0.575867	-0.090332
-5.695801	0.111084	-0.705261	-0.050659
-5.915833	0.094604	-0.831299	-0.035095
-6.039429	0.066528	-0.943909	-0.041199
-6.123047	0.046387	-1.036072	-0.050354
-6.170044	0.018921	-1.091309	-0.030823
-6.164551	-0.012207	-1.110535	0.014954
-6.052246	-0.020142	-1.095276	0.097046
-5.861511	-0.021057	-1.052856	0.185852
-5.589905	-0.036011	-0.977478	0.261841
-5.261841	-0.079041	-0.880737	0.326233
-4.906616	-0.112915	-0.767517	0.377502
-4.543762	-0.119934	-0.637207	0.425110
-4.192505	-0.116577	-0.487976	0.486450
-3.841553	-0.127258	-0.309143	0.555420
-3.479309	-0.144653	-0.111694	0.610352
-3.114014	-0.139771	0.078430	0.650635
-2.784424	-0.112000	0.268555	0.668945
-2.476501	-0.061035	0.452271	0.666809
-2.195740	0.020447	0.614929	0.650940
-1.947327	0.109863	0.760193	0.615234
-1.712646	0.173340	0.884705	0.561829
-1.475830	0.202637	0.972900	0.494385
-1.256714	0.221863	1.022339	0.420837
-1.065674	0.236511	1.062927	0.339966
-0.910339	0.227661	1.109924	0.256042
-0.760498	0.202026	1.175232	0.168152
-0.588074	0.171204	1.261292	0.069275
-0.411377	0.125732	1.367188	-0.030518
-0.234680	0.057373	1.512146	-0.117188
-0.052185	-0.042419	1.694946	-0.182800
0.112000	-0.151367	1.897888	-0.225220
0.258789	-0.256958	2.125549	-0.247498
0.386963	-0.379028	2.380371	-0.262451
0.505676	-0.516968	2.662659	-0.272827
0.644531	-0.680237	2.962646	-0.273438
0.817261	-0.847778	3.267822	-0.254822
1.027222	-1.013794	3.566284	-0.216675
1.241150	-1.157837	3.836670	-0.186768
1.439514	-1.253662	4.073486	-0.178528
1.611023	-1.307678	4.280701	-0.195313
1.756592	-1.318970	4.456482	-0.227661
1.873779	-1.288452	4.571533	-0.251770
1.968384	-1.209106	4.609375	-0.255432
2.051392	-1.095581	4.577026	-0.247803
2.137146	-0.952148	4.488831	-0.233459
2.214966	-0.783691	4.337158	-0.219421
2.281189	-0.589294	4.113464	-0.202942
2.312317	-0.369263	3.823242	-0.180054
2.311707	-0.141296	3.482361	-0.140076
2.302856	0.091248	3.094788	-0.076904
2.286072	0.314941	2.665405	0.005188
2.277222	0.525208	2.200012	0.075989
2.279663	0.715637	1.703796	0.117493
2.278748	0.882874	1.194153	0.128174
2.254028	1.025696	0.686951	0.127258
2.214661	1.135559	0.194092	0.131836
2.181091	1.206360	-0.265808	0.150452
2.163086	1.229248	-0.688782	0.173950
2.169189	1.190491	-1.080627	0.197449
2.180481	1.096802	-1.439209	0.211792
2.166443	0.975952	-1.756897	0.211792
2.122803	0.851746	-2.022095	0.196838
2.052917	0.736084	-2.247009	0.173035
1.973572	0.623474	-2.438965	0.153198
1.890869	0.507507	-2.612610	0.141907
1.798096	0.384521	-2.772522	0.141296
1.675415	0.262451	-2.925720	0.145569
1.518860	0.151978	-3.083496	0.149231
1.347046	0.065002	-3.252869	0.147705
1.170654	0.008545	-3.435364	0.140076
1.000671	-0.031128	-3.634338	0.124817
0.837097	-0.052795	-3.850098	0.107422
0.672302	-0.052490	-4.089661	0.090942
0.491028	-0.032959	-4.354248	0.074158
0.286865	0.007019	-4.637146	0.053711
0.060425	0.068970	-4.930420	0.027466
-0.170593	0.151367	-5.204163	-0.001526
-0.384827	0.241394	-5.433960	-0.021667
-0.567017	0.332642	-5.618896	-0.021973
-0.712891	0.424805	-5.760193	-0.001831
-0.828247	0.509338	-5.853271	0.028687
-0.927734	0.587463	-5.880737	0.061035
-1.018677	0.652466	-5.838623	0.087585
-1.088867	0.718384	-5.715942	0.103455
-1.140442	0.777283	-5.513000	0.111694
-1.170959	0.834045	-5.226440	0.118713
-1.170959	0.876770	-4.867249	0.126038
-1.128235	0.904541	-4.443359	0.129395
-1.043701	0.898438	-3.987122	0.113525
