2020/1/9 9:24:49 40us
CH1			CH2			CH3			CH4
-0.010986	-0.009460	0.003052	-0.006714
-0.010681	-0.009460	0.002747	-0.007019
-0.010681	-0.009460	0.003052	-0.006409
-0.010986	-0.009766	0.003052	-0.007019
-0.010986	-0.009766	0.003052	-0.006409
-0.010986	-0.010376	0.003052	-0.006714
-0.010681	-0.010376	0.002747	-0.007019
-0.010376	-0.010376	0.002441	-0.006714
-0.010986	-0.010071	0.003052	-0.006714
-0.010986	-0.010681	0.002747	-0.006714
-0.010986	-0.010376	0.002747	-0.006409
-0.010986	-0.010376	0.002747	-0.007019
-0.010681	-0.010986	0.002747	-0.007324
-0.010681	-0.010986	0.002441	-0.006714
-0.010986	-0.010986	0.002136	-0.006714
-0.010986	-0.011292	0.002441	-0.007324
-0.011292	-0.011292	0.002136	-0.006714
-0.010986	-0.011597	0.002136	-0.007019
-0.011292	-0.011902	0.002136	-0.007019
-0.011292	-0.011597	0.001526	-0.007324
-0.011292	-0.011902	0.002136	-0.007019
-0.010681	-0.012512	0.001831	-0.006714
-0.011292	-0.012207	0.002136	-0.007019
-0.010986	-0.012512	0.002136	-0.006714
-0.010681	-0.012512	0.002136	-0.007019
-0.011292	-0.012207	0.001831	-0.007019
-0.011597	-0.012817	0.001831	-0.006409
-0.011597	-0.012512	0.001526	-0.007019
-0.011292	-0.012817	0.002136	-0.006714
-0.011292	-0.012512	0.001526	-0.006714
-0.011597	-0.013123	0.001221	-0.007324
-0.011597	-0.013123	0.001221	-0.007629
-0.011597	-0.013428	0.001831	-0.007019
-0.010986	-0.013733	0.001831	-0.007019
-0.011292	-0.013733	0.001526	-0.006714
-0.011597	-0.013733	0.001221	-0.007324
-0.011292	-0.013733	0.001221	-0.007629
-0.011292	-0.013733	0.000916	-0.007629
-0.011292	-0.013733	0.000916	-0.007629
-0.011597	-0.013733	0.001221	-0.007324
-0.011597	-0.014038	0.001221	-0.007324
-0.011597	-0.014038	0.001526	-0.007019
-0.010986	-0.014343	0.001526	-0.007324
-0.011597	-0.014038	0.001831	-0.007629
-0.011597	-0.013733	0.001526	-0.007019
-0.011292	-0.013733	0.001221	-0.007324
-0.011902	-0.038757	0.001526	-0.007629
-0.012817	0.184937	0.001526	-0.007935
-0.012512	0.563965	0.003662	-0.006714
-0.025940	0.981445	0.003967	-0.006714
0.003357	1.232300	0.003662	-0.006409
0.059204	1.166077	-0.005493	-0.008240
-0.035095	1.093750	0.025330	-0.010986
-0.150757	0.938110	0.007935	-0.015259
-0.239868	0.589600	-0.069275	-0.001831
-0.222168	0.007324	-0.010071	0.028076
-0.113831	-0.748596	0.074158	-0.008850
0.028687	-1.653137	0.137329	-0.044861
0.100708	-2.688599	0.208435	-0.096130
0.142212	-3.821411	0.134888	-0.054626
0.249634	-5.021973	0.030212	-0.042725
0.365601	-6.148376	-0.112305	0.142517
0.486145	-7.277832	-0.243835	0.310669
0.581055	-8.512878	-0.438232	0.396729
0.602417	-9.563293	-0.483398	0.265808
0.584717	-10.000000	-0.425720	0.117798
0.520935	-10.000000	-0.313721	-0.021057
0.527344	-10.000000	-0.255737	-0.175781
0.407104	-10.000000	-0.235596	-0.393066
0.328064	-9.975281	-0.242310	-0.576477
0.303650	-9.347534	-0.241394	-0.712585
0.313110	-8.693237	-0.354309	-0.770264
0.318604	-7.942810	-0.528564	-0.766296
0.187073	-7.063293	-0.733643	-0.830994
0.068359	-6.063538	-0.885010	-0.705261
-0.015869	-4.894409	-0.960693	-0.567932
-0.086365	-3.727722	-0.989685	-0.524902
-0.131531	-2.611694	-0.896912	-0.425110
-0.169373	-1.592102	-0.712891	-0.419617
-0.261841	-0.682983	-0.533752	-0.562439
-0.334473	0.197754	-0.109863	-0.680237
-0.323486	1.034546	0.516968	-0.549622
-0.356750	1.944580	1.181641	-0.270996
-0.473938	2.805786	1.784973	0.292664
-0.541077	3.520813	2.524719	1.044617
-0.599365	4.209595	3.242188	1.731262
-0.633545	4.849243	3.765564	2.274780
-0.584106	5.455017	4.186707	2.663879
-0.556335	6.019592	4.448242	3.002625
-0.511169	6.449890	4.563293	3.412781
-0.399780	6.614075	4.624329	3.692932
-0.437927	6.706543	4.678040	3.684387
-0.571899	6.819458	4.589539	3.411560
-0.641174	6.795959	4.387512	2.991028
-0.579834	6.828308	4.075317	2.509155
-0.531006	6.847839	3.641052	1.920166
-0.500183	6.716919	3.146362	1.148071
-0.458679	6.470032	2.648315	0.259094
-0.456543	6.118469	2.054749	-0.566711
-0.464783	5.649414	1.389771	-1.317749
