2020/1/9 9:21:07 40us
CH1			CH2			CH3			CH4
-0.004578	-0.000916	0.012207	-0.007019
-0.004578	-0.000916	0.012207	-0.007019
-0.004883	-0.001221	0.012207	-0.007019
-0.004578	-0.000610	0.012207	-0.006714
-0.004883	-0.000305	0.012512	-0.007019
-0.004578	-0.000305	0.012512	-0.007019
-0.004578	-0.000305	0.012207	-0.006714
-0.004883	0.000000	0.012512	-0.007019
-0.004883	-0.000610	0.012207	-0.006409
-0.004883	-0.000305	0.012207	-0.007019
-0.004883	-0.000305	0.012512	-0.006714
-0.004578	0.000000	0.012207	-0.007019
-0.004883	-0.000305	0.012207	-0.006714
-0.004578	0.000000	0.012207	-0.006714
-0.004883	0.000000	0.011902	-0.006409
-0.003967	0.000000	0.012207	-0.006409
-0.004272	0.000000	0.012512	-0.006714
-0.004272	0.000610	0.012207	-0.007019
-0.004578	0.000305	0.012207	-0.006409
-0.004272	0.000610	0.012207	-0.006714
-0.004272	0.000610	0.012512	-0.006714
-0.004272	0.000305	0.012512	-0.006714
-0.004272	0.000610	0.012207	-0.006714
-0.004578	0.000610	0.012512	-0.006409
-0.004272	0.000916	0.012817	-0.006714
-0.004578	0.001221	0.012817	-0.006104
-0.004578	0.001221	0.012207	-0.006409
-0.004272	0.001221	0.012512	-0.006409
-0.004272	0.001221	0.012817	-0.006409
-0.004578	0.000916	0.012512	-0.006714
-0.004272	0.001526	0.012512	-0.006714
-0.004272	0.001526	0.012817	-0.006104
-0.003357	0.001526	0.012207	-0.006409
0.017700	0.002136	0.013123	-0.006714
0.242004	0.003052	0.012817	-0.006714
0.388184	0.003357	0.013428	-0.005798
0.351257	0.003357	0.012817	-0.003357
0.230103	0.007019	0.011597	-0.016479
0.144348	-0.006409	0.011292	-0.022583
0.162048	0.016785	0.011902	-0.009460
0.214844	0.010376	0.016174	0.057983
0.255432	-0.079346	-0.004883	0.100403
0.234070	-0.045471	0.002747	0.092773
0.142517	0.094299	0.063782	0.006104
0.027466	0.203247	0.018005	-0.149536
-0.105591	0.244446	-0.043335	-0.351257
-0.286255	0.111694	-0.068359	-0.554199
-0.459290	-0.082397	-0.011902	-0.644531
-0.693970	-0.177002	0.043945	-0.682373
-0.907898	-0.182495	0.050659	-0.635071
-1.065063	-0.209656	0.062866	-0.630798
-1.289368	-0.274353	0.096436	-0.643616
-1.456909	-0.393982	0.087280	-0.640564
-1.564636	-0.517883	0.096436	-0.592041
-1.679382	-0.607300	0.151062	-0.499573
-1.776123	-0.673218	0.225830	-0.323181
-1.810608	-0.669556	0.241699	-0.016479
-1.771851	-0.609131	0.209045	0.367126
-1.739502	-0.542603	0.157166	0.823364
-1.687927	-0.472107	0.126648	1.271973
-1.604309	-0.344543	0.084534	1.824951
-1.552124	-0.179443	0.033875	2.533569
-1.495667	-0.024414	-0.017395	3.267517
-1.341553	0.159302	-0.153198	3.939209
-1.074524	0.368347	-0.335083	4.497375
-0.816956	0.553284	-0.522766	5.040283
-0.590820	0.779419	-0.783081	5.559692
-0.392761	1.007385	-1.076965	6.043091
-0.211487	1.231384	-1.390381	6.413269
-0.042114	1.422424	-1.698608	6.665955
0.083008	1.595764	-1.919861	6.790771
0.249939	1.709290	-2.030945	6.737061
0.407715	1.754761	-2.144470	6.546326
0.566101	1.792603	-2.248230	6.257324
0.707397	1.881409	-2.173157	5.834961
0.818176	1.991882	-1.870422	5.349121
0.887146	2.113647	-1.411133	4.717712
0.888367	2.185974	-0.877686	3.990479
0.883789	2.230530	-0.335693	3.142090
0.880737	2.264099	0.190735	2.186890
0.859375	2.286377	0.790100	1.169434
0.842896	2.250977	1.428833	0.121765
0.838928	2.198181	2.087402	-1.006165
0.801697	2.074890	2.767944	-2.134094
0.761719	1.869202	3.359070	-3.210449
0.752869	1.609802	3.878174	-4.277344
0.681152	1.292114	4.346008	-5.344543
0.578918	0.951538	4.670105	-6.435852
0.526733	0.582886	4.915161	-7.501221
0.519714	0.229797	5.100403	-8.419495
0.535889	-0.114746	5.162659	-9.151917
0.523987	-0.440369	5.057678	-9.683533
0.493774	-0.765381	4.826660	-10.000000
0.479431	-1.057739	4.479675	-10.000000
0.522156	-1.279907	4.101868	-10.000000
0.631104	-1.512146	3.699646	-10.000000
0.747681	-1.743774	3.210144	-10.000000
0.842896	-1.949768	2.595825	-10.000000
0.916748	-2.139587	1.932983	-9.649963
0.982056	-2.256165	1.360474	-8.994446
1.029663	-2.375793	0.815125	-8.208618
1.047974	-2.576294	0.263672	-7.355042
1.062317	-2.772522	-0.310059	-6.451416
1.066284	-2.879639	-0.924072	-5.485535
1.040955	-2.902527	-1.468201	-4.473572
0.978088	-2.945862	-1.960144	-3.492432
0.904236	-2.990723	-2.396545	-2.519226
0.826721	-3.001709	-2.752380	-1.574707
0.756531	-2.967529	-3.098755	-0.657654
0.695190	-2.836304	-3.453369	0.262451
0.637817	-2.621460	-3.735352	1.150818
0.587463	-2.359009	-3.925171	1.939392
0.552063	-2.075195	-4.008179	2.630920
0.520630	-1.793213	-4.010010	3.225403
0.477600	-1.481018	-3.978882	3.732910
0.403748	-1.129150	-3.922424	4.182129
0.328674	-0.726013	-3.816528	4.532776
0.265198	-0.292358	-3.652039	4.800415
0.186157	0.098267	-3.433533	4.923706
0.097961	0.446167	-3.153381	4.851074
-0.015259	0.752869	-2.806702	4.694214
-0.164795	1.031494	-2.456665	4.460144
-0.327759	1.287231	-2.116394	4.116516
-0.489197	1.475830	-1.778564	3.722534
-0.655518	1.613770	-1.458130	3.271484
-0.838318	1.716003	-1.112366	2.767029
-1.051636	1.804504	-0.766907	2.250366
-1.260071	1.881104	-0.477600	1.767273
-1.447449	1.915283	-0.195618	1.327209
-1.618347	1.901855	0.059204	0.958252
-1.753540	1.870117	0.311890	0.681152
-1.849670	1.862488	0.562744	0.454102
-1.905823	1.884155	0.770264	0.239563
-1.949463	1.923828	0.903625	0.051880
-1.984253	1.954346	0.982361	-0.083923
-2.005615	1.949768	1.012878	-0.132141
-1.972046	1.929321	1.007080	-0.071106
-1.906433	1.916199	0.981445	0.029602
-1.862793	1.910706	0.895081	0.183716
-1.799316	1.867371	0.739441	0.446777
-1.675720	1.770325	0.510254	0.808411
-1.486816	1.599731	0.227356	1.247559
-1.276245	1.380615	-0.079041	1.682434
-1.070862	1.133728	-0.386963	2.108765
-0.869446	0.844421	-0.658875	2.541199
-0.653992	0.557251	-0.879822	3.017578
-0.402832	0.291443	-1.087341	3.473206
-0.136719	0.039673	-1.274109	3.835144
0.127258	-0.227356	-1.411438	4.090576
0.364990	-0.514221	-1.438293	4.241333
0.568237	-0.755005	-1.336670	4.327393
0.748596	-0.953979	-1.142578	4.351501
0.911560	-1.154785	-0.894470	4.298401
1.069641	-1.382446	-0.602417	4.162598
1.189880	-1.611938	-0.242920	3.911438
1.265869	-1.833801	0.183716	3.544922
1.336670	-2.020569	0.636292	3.082275
1.381531	-2.189026	1.093140	2.563782
1.418457	-2.388611	1.546021	1.992188
1.452332	-2.616272	1.968994	1.364746
1.455994	-2.854919	2.369690	0.720825
1.439209	-3.060303	2.747192	0.044861
1.393738	-3.254089	3.083496	-0.649109
1.315613	-3.396912	3.360291	-1.334839
1.265564	-3.466187	3.537598	-1.963501
1.232300	-3.504944	3.663330	-2.510681
1.199036	-3.509827	3.749084	-3.013306
1.169434	-3.498840	3.746033	-3.459473
1.138611	-3.475952	3.671875	-3.832092
1.123352	-3.415833	3.549500	-4.129944
1.105652	-3.331604	3.344421	-4.355774
1.120911	-3.222351	3.049316	-4.497681
1.150818	-3.127747	2.686157	-4.552612
1.150208	-3.059387	2.262268	-4.514465
1.120300	-2.993774	1.783752	-4.383850
1.036377	-2.884827	1.252441	-4.165955
0.972290	-2.728882	0.667114	-3.895569
0.913391	-2.499084	0.072632	-3.572388
0.833435	-2.242737	-0.513306	-3.201294
0.774841	-2.000122	-1.073303	-2.816467
0.696411	-1.756287	-1.633606	-2.396851
0.594177	-1.441650	-2.177124	-1.962585
0.483398	-1.092529	-2.649536	-1.549072
0.369568	-0.757141	-3.059998	-1.141052
0.280762	-0.410156	-3.430481	-0.715942
0.237122	-0.022278	-3.753357	-0.290833
0.213318	0.412903	-4.021912	0.133667
0.162964	0.840759	-4.226074	0.536194
0.090027	1.236877	-4.364624	0.928955
0.026550	1.596680	-4.436035	1.271667
-0.018616	1.949768	-4.421997	1.519165
-0.031128	2.315369	-4.377747	1.664429
-0.012207	2.640991	-4.283447	1.746216
-0.010681	2.949524	-4.089661	1.741943
-0.069580	3.257751	-3.824158	1.679993
-0.144348	3.554993	-3.496094	1.549683
-0.205383	3.821716	-3.106079	1.369629
-0.259399	4.044800	-2.691345	1.183472
-0.314331	4.215088	-2.245789	0.990601
-0.362549	4.362183	-1.783447	0.790710
-0.419312	4.487000	-1.327820	0.577698
-0.478210	4.581604	-0.898132	0.368042
-0.540466	4.661560	-0.448303	0.195618
-0.583801	4.682922	0.021362	0.008545
